index,Unnamed: 0,trial_id,start_time,end_time,move_onset_time,split,trial_type,trial_version,maze_id,success,target_on_time,go_cue_time,rt,delay,num_targets,target_pos,num_barriers,barrier_pos,active_target
2243,2243,2243,0 days 01:31:59.500000,0 days 01:32:02.636000,0 days 01:32:01.358000,train,21.0,2.0,65.0,True,0 days 01:32:00.175000,0 days 01:32:00.990000,368.0,815.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127  137   73    7]
 [ -22  105   15   50]]",2.0
2495,2495,2495,0 days 01:44:37.700000,0 days 01:44:41.021000,0 days 01:44:39.804000,train,21.0,2.0,65.0,True,0 days 01:44:38.621000,0 days 01:44:39.452000,352.0,831.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127  137   73    7]
 [ -22  105   15   50]]",2.0
2516,2516,2516,0 days 01:45:40.700000,0 days 01:45:43.861000,0 days 01:45:42.652000,train,21.0,2.0,65.0,True,0 days 01:45:41.381000,0 days 01:45:42.312000,340.0,931.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127  137   73    7]
 [ -22  105   15   50]]",2.0
2614,2614,2614,0 days 01:50:32.500000,0 days 01:50:35.601000,0 days 01:50:34.367000,train,21.0,2.0,65.0,True,0 days 01:50:33.407000,0 days 01:50:34.005000,362.0,598.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127  137   73    7]
 [ -22  105   15   50]]",2.0
2791,2791,2791,0 days 01:59:32,0 days 01:59:34.946000,0 days 01:59:33.725000,train,21.0,2.0,65.0,True,0 days 01:59:32.828000,0 days 01:59:33.459000,266.0,631.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127  137   73    7]
 [ -22  105   15   50]]",2.0
714,714,714,0 days 00:14:53.700000,0 days 00:14:56.801000,0 days 00:14:55.640000,train,22.0,2.0,66.0,True,0 days 00:14:54.500000,0 days 00:14:55.198000,442.0,698.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
725,725,725,0 days 00:15:27.500000,0 days 00:15:30.446000,0 days 00:15:29.311000,train,22.0,2.0,66.0,True,0 days 00:15:28.460000,0 days 00:15:28.958000,353.0,498.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
981,981,981,0 days 00:28:30.700000,0 days 00:28:33.751000,0 days 00:28:32.693000,train,22.0,2.0,66.0,True,0 days 00:28:31.527000,0 days 00:28:32.326000,367.0,799.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1059,1059,1059,0 days 00:32:29.100000,0 days 00:32:32.111000,0 days 00:32:30.953000,train,22.0,2.0,66.0,True,0 days 00:32:30.047000,0 days 00:32:30.612000,341.0,565.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1181,1181,1181,0 days 00:38:39.200000,0 days 00:38:41.661000,0 days 00:38:40.380000,train,22.0,2.0,66.0,True,0 days 00:38:39.863000,0 days 00:38:39.995000,385.0,132.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1236,1236,1236,0 days 00:41:25.300000,0 days 00:41:28.486000,0 days 00:41:27.324000,train,22.0,2.0,66.0,True,0 days 00:41:26.187000,0 days 00:41:26.919000,405.0,732.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1288,1288,1288,0 days 00:44:03.400000,0 days 00:44:06.126000,0 days 00:44:04.991000,train,22.0,2.0,66.0,True,0 days 00:44:04.073000,0 days 00:44:04.688000,303.0,615.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1292,1292,1292,0 days 00:44:15.200000,0 days 00:44:18.521000,0 days 00:44:17.385000,val,22.0,2.0,66.0,True,0 days 00:44:16.054000,0 days 00:44:17.002000,383.0,948.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1383,1383,1383,0 days 00:48:47.300000,0 days 00:48:49.761000,0 days 00:48:48.584000,val,22.0,2.0,66.0,True,0 days 00:48:48.211000,0 days 00:48:48.243000,341.0,32.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1405,1405,1405,0 days 00:49:53.100000,0 days 00:49:55.946000,0 days 00:49:54.744000,train,22.0,2.0,66.0,True,0 days 00:49:53.786000,0 days 00:49:54.301000,443.0,515.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1535,1535,1535,0 days 00:56:27.800000,0 days 00:56:30.756000,0 days 00:56:29.585000,val,22.0,2.0,66.0,True,0 days 00:56:28.553000,0 days 00:56:29.117000,468.0,564.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1652,1652,1652,0 days 01:02:18,0 days 01:02:20.786000,0 days 01:02:19.642000,train,22.0,2.0,66.0,True,0 days 01:02:18.882000,0 days 01:02:19.297000,345.0,415.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1762,1762,1762,0 days 01:07:49.400000,0 days 01:07:52.851000,0 days 01:07:51.314000,train,22.0,2.0,66.0,True,0 days 01:07:50.240000,0 days 01:07:50.838000,476.0,598.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
1935,1935,1935,0 days 01:16:37.700000,0 days 01:16:40.626000,0 days 01:16:39.414000,train,22.0,2.0,66.0,True,0 days 01:16:38.514000,0 days 01:16:39.079000,335.0,565.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
2277,2277,2277,0 days 01:33:39.700000,0 days 01:33:42.211000,0 days 01:33:41.066000,val,22.0,2.0,66.0,True,0 days 01:33:40.567000,0 days 01:33:40.598000,468.0,31.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
2351,2351,2351,0 days 01:37:21.500000,0 days 01:37:24.536000,0 days 01:37:23.365000,train,22.0,2.0,66.0,True,0 days 01:37:22.196000,0 days 01:37:22.878000,487.0,682.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
2501,2501,2501,0 days 01:44:56.600000,0 days 01:44:59.591000,0 days 01:44:58.473000,train,22.0,2.0,66.0,True,0 days 01:44:57.427000,0 days 01:44:57.959000,514.0,532.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
2642,2642,2642,0 days 01:51:58.800000,0 days 01:52:01.506000,0 days 01:52:00.336000,val,22.0,2.0,66.0,True,0 days 01:51:59.454000,0 days 01:51:59.952000,384.0,498.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
2679,2679,2679,0 days 01:53:49.500000,0 days 01:53:51.776000,0 days 01:53:50.637000,train,22.0,2.0,66.0,True,0 days 01:53:50.216000,0 days 01:53:50.280000,357.0,64.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  34  -41   86    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-122 -138   70    6]
 [ 138  -86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",1.0
692,692,692,0 days 00:13:45.700000,0 days 00:13:48.906000,0 days 00:13:47.773000,train,23.0,2.0,67.0,True,0 days 00:13:46.661000,0 days 00:13:47.459000,314.0,798.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
811,811,811,0 days 00:19:50.100000,0 days 00:19:53.296000,0 days 00:19:52.197000,train,23.0,2.0,67.0,True,0 days 00:19:50.925000,0 days 00:19:51.873000,324.0,948.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
932,932,932,0 days 00:25:56.600000,0 days 00:25:59.876000,0 days 00:25:58.509000,train,23.0,2.0,67.0,True,0 days 00:25:57.310000,0 days 00:25:58.192000,317.0,882.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1042,1042,1042,0 days 00:31:37.600000,0 days 00:31:40.561000,0 days 00:31:39.349000,train,23.0,2.0,67.0,True,0 days 00:31:38.474000,0 days 00:31:38.972000,377.0,498.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1300,1300,1300,0 days 00:44:39.800000,0 days 00:44:42.511000,0 days 00:44:41.425000,train,23.0,2.0,67.0,True,0 days 00:44:40.627000,0 days 00:44:41.092000,333.0,465.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1448,1448,1448,0 days 00:52:03.300000,0 days 00:52:06.271000,0 days 00:52:05.060000,train,23.0,2.0,67.0,True,0 days 00:52:04.041000,0 days 00:52:04.690000,370.0,649.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1525,1525,1525,0 days 00:55:56.800000,0 days 00:55:59.131000,0 days 00:55:58.079000,val,23.0,2.0,67.0,True,0 days 00:55:57.480000,0 days 00:55:57.728000,351.0,248.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1732,1732,1732,0 days 01:06:17.200000,0 days 01:06:20.416000,0 days 01:06:19.222000,val,23.0,2.0,67.0,True,0 days 01:06:18.059000,0 days 01:06:18.841000,381.0,782.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1763,1763,1763,0 days 01:07:52.900000,0 days 01:07:55.691000,0 days 01:07:54.585000,train,23.0,2.0,67.0,True,0 days 01:07:53.737000,0 days 01:07:54.235000,350.0,498.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
1907,1907,1907,0 days 01:15:13.500000,0 days 01:15:16.086000,0 days 01:15:14.966000,train,23.0,2.0,67.0,True,0 days 01:15:14.271000,0 days 01:15:14.603000,363.0,332.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2080,2080,2080,0 days 01:23:50.900000,0 days 01:23:53.886000,0 days 01:23:52.749000,val,23.0,2.0,67.0,True,0 days 01:23:51.845000,0 days 01:23:52.460000,289.0,615.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2122,2122,2122,0 days 01:25:58.500000,0 days 01:26:01.391000,0 days 01:26:00.264000,val,23.0,2.0,67.0,True,0 days 01:25:59.278000,0 days 01:25:59.909000,355.0,631.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2169,2169,2169,0 days 01:28:19.500000,0 days 01:28:21.771000,0 days 01:28:20.664000,val,23.0,2.0,67.0,True,0 days 01:28:20.200000,0 days 01:28:20.365000,299.0,165.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2263,2263,2263,0 days 01:32:57.700000,0 days 01:33:00.491000,0 days 01:32:59.415000,train,23.0,2.0,67.0,True,0 days 01:32:58.492000,0 days 01:32:59.107000,308.0,615.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2368,2368,2368,0 days 01:38:12.400000,0 days 01:38:15.536000,0 days 01:38:14.434000,train,23.0,2.0,67.0,True,0 days 01:38:13.288000,0 days 01:38:14.119000,315.0,831.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2555,2555,2555,0 days 01:47:37.300000,0 days 01:47:40.226000,0 days 01:47:39.098000,train,23.0,2.0,67.0,True,0 days 01:47:38.058000,0 days 01:47:38.740000,358.0,682.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2561,2561,2561,0 days 01:47:55.100000,0 days 01:47:57.611000,0 days 01:47:56.478000,train,23.0,2.0,67.0,True,0 days 01:47:55.918000,0 days 01:47:56.116000,362.0,198.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2634,2634,2634,0 days 01:51:33.700000,0 days 01:51:36.631000,0 days 01:51:35.499000,train,23.0,2.0,67.0,True,0 days 01:51:34.561000,0 days 01:51:35.192000,307.0,631.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2714,2714,2714,0 days 01:55:35.200000,0 days 01:55:38.036000,0 days 01:55:36.888000,train,23.0,2.0,67.0,True,0 days 01:55:35.938000,0 days 01:55:36.520000,368.0,582.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2734,2734,2734,0 days 01:56:36.300000,0 days 01:56:39.056000,0 days 01:56:37.987000,val,23.0,2.0,67.0,True,0 days 01:56:37.173000,0 days 01:56:37.671000,316.0,498.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2753,2753,2753,0 days 01:57:33.900000,0 days 01:57:36.796000,0 days 01:57:35.637000,train,23.0,2.0,67.0,True,0 days 01:57:34.561000,0 days 01:57:35.310000,327.0,749.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
2860,2860,2860,0 days 02:03:03.300000,0 days 02:03:06.181000,0 days 02:03:05.112000,train,23.0,2.0,67.0,True,0 days 02:03:04.141000,0 days 02:03:04.789000,323.0,648.0,3.0,"[[ 94 -86]
 [-82 -86]
 [ 27  82]]",9.0,"[[  10  -41   62    8]
 [   9  -42   33   19]
 [   7  -41   48   12]
 [  10 -115    7   40]
 [-126  -54   70    6]
 [-162   86   11   69]
 [  18   53   40    7]
 [ 127   74   73    7]
 [ -22  105   15   50]]",0.0
601,601,601,0 days 00:09:03.600000,0 days 00:09:06.131000,0 days 00:09:04.959000,train,24.0,2.0,83.0,True,0 days 00:09:04.259000,0 days 00:09:04.557000,402.0,298.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
668,668,668,0 days 00:12:31.500000,0 days 00:12:34.226000,0 days 00:12:32.984000,train,24.0,2.0,83.0,True,0 days 00:12:32.331000,0 days 00:12:32.612000,372.0,281.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
705,705,705,0 days 00:14:24.900000,0 days 00:14:28.301000,0 days 00:14:26.722000,train,24.0,2.0,83.0,True,0 days 00:14:25.681000,0 days 00:14:26.346000,376.0,665.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
740,740,740,0 days 00:16:12.300000,0 days 00:16:15.206000,0 days 00:16:13.963000,train,24.0,2.0,83.0,True,0 days 00:16:13.231000,0 days 00:16:13.596000,367.0,365.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
890,890,890,0 days 00:23:51.700000,0 days 00:23:55.171000,0 days 00:23:53.886000,val,24.0,2.0,83.0,True,0 days 00:23:52.612000,0 days 00:23:53.527000,359.0,915.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1098,1098,1098,0 days 00:34:26.300000,0 days 00:34:29.431000,0 days 00:34:28.151000,val,24.0,2.0,83.0,True,0 days 00:34:26.968000,0 days 00:34:27.816000,335.0,848.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1217,1217,1217,0 days 00:40:26.400000,0 days 00:40:29.561000,0 days 00:40:28.292000,train,24.0,2.0,83.0,True,0 days 00:40:27.075000,0 days 00:40:27.923000,369.0,848.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1233,1233,1233,0 days 00:41:15.800000,0 days 00:41:19.046000,0 days 00:41:17.779000,train,24.0,2.0,83.0,True,0 days 00:41:16.606000,0 days 00:41:17.404000,375.0,798.0,3.0,"[[-111  -82]
 [-108   81]
 [ 118   72]]",8.0,"[[  69   31   14   99]
 [  69    0    5  155]
 [ -62  -48   25    8]
 [ -45  -95   11   60]
 [-162  111   11   44]
 [ -56   65   11   26]
 [-128   49   72    7]
 [ -70  122   10   33]]",0.0
1264,1264,1264,0 days 00:42:51.500000,0 days 00:42:54.336000,0 days 00:42:53.049000,train,24.0,2.0,83.0,True,0 days 00:42:52.262000,0 days 00:42:52.710000,339.0,448.0,3.0,"[[-111  -82]
 [-108   81]
